Tenant,Event,Time(EST),Store Type,User Name
janinetait,Order Import Canceled, 5 Jun 2017 17:10:09 PM,,janinetait
janinetait,Order Import Finished, 5 Jun 2017 17:10:23 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 17:45:02 PM,,janinetait
janinetait,Order Import Started, 5 Jun 2017 17:45:03 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 17:45:07 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 17:47:00 PM,,janinetait
janinetait,Order Import Started, 5 Jun 2017 17:47:01 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 17:47:25 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 18:00:31 PM,,
janinetait,Order Import Started, 5 Jun 2017 18:00:31 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 18:00:37 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 18:52:34 PM,,janinetait
janinetait,Order Import Started, 5 Jun 2017 18:52:34 PM,CSV,
janinetait,Order Import Canceled, 5 Jun 2017 18:52:42 PM,,janinetait
janinetait,Order Import Finished, 5 Jun 2017 18:52:42 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 18:53:18 PM,,janinetait
janinetait,Order Import Started, 5 Jun 2017 18:53:18 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 18:53:31 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 18:53:39 PM,,janinetait
janinetait,Order Import Started, 5 Jun 2017 18:53:39 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 18:54:00 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 18:54:06 PM,,janinetait
janinetait,Order Import Started, 5 Jun 2017 18:54:06 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 18:54:10 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 19:00:40 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 19:00:42 PM,,
janinetait,Order Import Started, 5 Jun 2017 19:00:43 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 19:00:43 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 19:00:47 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 19:00:48 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 19:10:48 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 19:10:49 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 19:10:53 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 19:20:29 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 19:20:37 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 19:20:42 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 19:30:36 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 19:30:36 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 19:30:40 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 19:40:35 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 19:40:37 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 19:40:42 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 19:50:50 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 19:50:51 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 19:50:55 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 20:00:29 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 20:00:31 PM,,
janinetait,Order Import Started, 5 Jun 2017 20:00:32 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 20:00:33 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 20:00:37 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 20:00:37 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 20:10:32 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 20:10:32 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 20:11:02 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 20:12:48 PM,,janinetait
janinetait,Order Import Started, 5 Jun 2017 20:12:49 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 20:12:54 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 20:20:30 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 20:20:31 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 20:20:46 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 20:30:23 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 20:30:24 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 20:30:29 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 20:40:29 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 20:40:30 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 20:40:35 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 20:50:24 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 20:50:25 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 20:50:30 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 21:00:29 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 21:00:30 PM,,
janinetait,Order Import Started, 5 Jun 2017 21:00:30 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 21:00:31 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 21:00:35 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 21:00:35 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 21:10:28 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 21:10:31 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 21:10:35 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 21:20:29 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 21:20:30 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 21:20:34 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 21:27:10 PM,,janinetait
janinetait,Order Import Started, 5 Jun 2017 21:27:10 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 21:27:20 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 21:27:40 PM,,janinetait
janinetait,Order Import Started, 5 Jun 2017 21:27:40 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 21:27:44 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 21:30:23 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 21:30:26 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 21:30:30 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 21:40:42 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 21:40:45 PM,CSV,
janinetait,Order Import Canceled, 5 Jun 2017 21:40:45 PM,,janinetait
janinetait,Order Import Finished, 5 Jun 2017 21:40:56 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 21:50:24 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 21:50:25 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 21:50:29 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 22:00:40 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 22:00:42 PM,,
janinetait,Order Import Started, 5 Jun 2017 22:00:42 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 22:00:43 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 22:01:13 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 22:10:30 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 22:10:32 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 22:10:42 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 22:20:39 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 22:20:40 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 22:20:49 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 22:30:25 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 22:30:26 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 22:30:30 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 22:40:30 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 22:40:31 PM,CSV,
janinetait,Order Import Canceled, 5 Jun 2017 22:40:34 PM,,janinetait
janinetait,Order Import Finished, 5 Jun 2017 22:40:42 PM,CSV,
janinetait,Order Import Canceled, 5 Jun 2017 22:40:44 PM,,janinetait
janinetait,Order Import Started, 5 Jun 2017 22:50:30 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 22:50:31 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 22:50:36 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 23:00:30 PM,CSV,gpadmin
janinetait,Order Import Started, 5 Jun 2017 23:00:30 PM,,
janinetait,Order Import Started, 5 Jun 2017 23:00:31 PM,CSV,
janinetait,Order Import Started, 5 Jun 2017 23:00:31 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 23:00:41 PM,CSV,
janinetait,Order Import Finished, 5 Jun 2017 23:00:42 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 00:00:36 AM,,
janinetait,Order Import Started, 6 Jun 2017 00:00:36 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 00:00:41 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 01:00:38 AM,,
janinetait,Order Import Started, 6 Jun 2017 01:00:38 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 01:00:44 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 02:00:37 AM,,
janinetait,Order Import Started, 6 Jun 2017 02:00:37 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 02:00:42 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 03:00:42 AM,,
janinetait,Order Import Started, 6 Jun 2017 03:00:42 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 03:00:49 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 04:00:35 AM,,
janinetait,Order Import Started, 6 Jun 2017 04:00:35 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 04:00:42 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 05:00:41 AM,,
janinetait,Order Import Started, 6 Jun 2017 05:00:41 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 05:00:45 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 06:00:35 AM,,
janinetait,Order Import Started, 6 Jun 2017 06:00:35 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 06:00:40 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 07:00:35 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 07:00:36 AM,,
janinetait,Order Import Started, 6 Jun 2017 07:00:36 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 07:00:36 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 07:00:41 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 07:00:41 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 07:10:36 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 07:10:38 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 07:10:43 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 07:20:31 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 07:20:32 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 07:20:36 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 07:30:28 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 07:30:31 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 07:30:34 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 07:40:33 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 07:40:37 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 07:40:41 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 07:50:28 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 07:50:29 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 07:50:34 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 08:00:40 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 08:00:42 AM,,
janinetait,Order Import Started, 6 Jun 2017 08:00:42 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 08:00:42 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 08:00:46 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 08:00:47 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 08:10:56 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 08:10:57 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 08:11:02 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 08:20:27 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 08:20:28 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 08:20:32 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 08:30:23 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 08:30:25 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 08:30:29 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 08:40:23 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 08:40:29 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 08:40:35 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 08:50:29 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 08:50:31 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 08:50:36 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 09:00:28 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 09:00:28 AM,,
janinetait,Order Import Started, 6 Jun 2017 09:00:28 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 09:00:33 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 09:10:24 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 09:10:27 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 09:10:32 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 09:20:23 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 09:20:24 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 09:20:28 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 09:30:24 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 09:30:27 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 09:30:31 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 09:40:28 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 09:40:37 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 09:40:42 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 09:50:25 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 09:50:25 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 09:50:29 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 10:00:30 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 10:00:33 AM,,
janinetait,Order Import Started, 6 Jun 2017 10:00:34 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 10:00:38 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 10:10:29 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 10:10:29 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 10:10:35 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 10:20:24 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 10:20:24 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 10:20:28 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 10:30:23 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 10:30:25 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 10:30:29 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 10:40:29 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 10:40:30 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 10:40:34 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 10:50:29 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 10:50:30 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 10:50:34 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 11:00:29 AM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 11:00:30 AM,,
janinetait,Order Import Started, 6 Jun 2017 11:00:30 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 11:00:34 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 11:00:36 AM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 11:00:41 AM,CSV,
janinetait,Order Import Started, 6 Jun 2017 12:00:31 PM,,
janinetait,Order Import Started, 6 Jun 2017 12:00:31 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 12:00:37 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 13:00:33 PM,,
janinetait,Order Import Started, 6 Jun 2017 13:00:33 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 13:00:38 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 14:00:31 PM,,
janinetait,Order Import Started, 6 Jun 2017 14:00:31 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 14:00:36 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 15:00:31 PM,,
janinetait,Order Import Started, 6 Jun 2017 15:00:31 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 15:00:36 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 16:00:31 PM,,
janinetait,Order Import Started, 6 Jun 2017 16:00:31 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 16:00:41 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 16:54:56 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 16:54:56 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 16:55:08 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 17:00:28 PM,,
janinetait,Order Import Started, 6 Jun 2017 17:00:29 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 17:00:41 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:02:47 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:02:47 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:03:01 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:11:31 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:11:31 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:11:43 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:24:31 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:24:31 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:24:43 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:25:03 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:25:03 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:25:08 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:25:18 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:25:18 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:25:21 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:25:31 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:25:31 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:25:35 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:26:00 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:26:00 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:26:04 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:26:09 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:26:09 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:26:12 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:26:22 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:26:22 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:26:25 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:26:29 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:26:29 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:26:33 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:26:53 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:26:53 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:26:56 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:26:59 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:26:59 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:27:03 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 18:27:10 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 18:27:10 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 18:27:16 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 19:00:40 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 19:00:43 PM,,
janinetait,Order Import Started, 6 Jun 2017 19:00:44 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 19:00:48 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 19:00:52 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 19:00:56 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 19:10:35 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 19:10:36 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 19:10:40 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 19:20:28 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 19:20:29 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 19:20:33 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 19:30:28 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 19:30:29 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 19:30:34 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 19:40:33 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 19:40:40 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 19:40:45 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 19:50:33 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 19:50:35 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 19:50:43 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 20:00:31 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 20:00:33 PM,,
janinetait,Order Import Started, 6 Jun 2017 20:00:33 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 20:00:34 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 20:00:38 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 20:00:38 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 20:10:39 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 20:10:52 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 20:10:56 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 20:20:23 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 20:20:32 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 20:20:36 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 20:30:29 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 20:30:30 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 20:30:37 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 20:34:41 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 20:34:41 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 20:34:46 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 20:35:01 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 20:35:01 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 20:35:05 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 20:40:29 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 20:40:40 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 20:40:44 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 20:50:49 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 20:50:52 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 20:50:55 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 21:00:29 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 21:00:32 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 21:00:35 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 21:10:35 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 21:10:37 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 21:10:40 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 21:20:29 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 21:20:30 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 21:20:33 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 21:30:23 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 21:30:25 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 21:30:31 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 21:40:29 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 21:40:31 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 21:40:42 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 21:47:38 PM,,janinetait
janinetait,Order Import Started, 6 Jun 2017 21:47:38 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 21:47:42 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 21:50:23 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 21:50:24 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 21:50:28 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 22:00:33 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 22:00:35 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 22:00:40 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 22:10:27 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 22:10:29 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 22:10:33 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 22:20:29 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 22:20:31 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 22:20:36 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 22:30:23 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 22:30:23 PM,CSV,
janinetait,Order Import Finished, 6 Jun 2017 22:30:28 PM,CSV,
janinetait,Order Import Started, 6 Jun 2017 23:00:29 PM,CSV,gpadmin
janinetait,Order Import Started, 6 Jun 2017 23:00:30 PM,CSV,
